Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,AskPrice
4,8,2015,9,61000.0,0,1,0,1500000
36,71,2016,8,130000.0,0,1,1,1275000
25,211,2014,10,105000.0,0,0,0,1400000
22,300,2024,0,0.0,1,0,0,1424700
12,358,2017,7,88000.0,1,1,0,525000
22,329,2022,2,60000.0,0,0,0,1373000
23,361,2011,13,65000.0,1,0,1,250000
23,123,2021,3,53000.0,0,1,1,950000
13,352,2019,5,47500.0,0,1,1,785000
13,48,2021,3,43000.0,0,0,1,599000
13,100,2017,7,63441.0,0,0,2,950000
12,84,2019,5,55000.0,1,0,1,825000
12,84,2014,10,93000.0,0,0,1,785000
13,168,2017,7,66000.0,0,0,2,520000
13,394,2019,5,78000.0,0,0,1,540000
28,217,2022,2,30000.0,0,1,2,750000
12,44,2015,9,48000.0,1,1,2,425000
23,398,2021,3,50000.0,1,0,1,580000
13,394,2010,14,64000.0,1,1,2,199000
13,352,2014,10,80000.0,1,0,0,650000
23,123,2019,5,71000.0,1,1,0,990000
13,385,2018,6,105000.0,0,1,1,325000
25,157,2017,7,66000.0,0,1,0,5400000
22,382,2011,13,95000.0,1,1,0,690000
13,168,2018,6,50000.0,1,1,2,435000
38,283,2017,7,85000.0,0,1,0,1651000
23,317,2015,9,39000.0,1,0,2,445000
18,302,2020,4,45759.0,0,0,2,1346000
13,113,2013,11,41258.0,1,1,2,195000
23,123,2013,11,120000.0,1,1,1,350000
23,361,2014,10,95000.0,1,1,1,299999
28,223,2013,11,98530.0,1,0,2,245000
19,269,2019,5,89000.0,0,1,0,8300000
12,84,2017,7,75000.0,0,1,2,765000
35,42,2022,2,12000.0,1,0,2,660000
36,97,2011,13,81000.0,0,1,1,425000
23,361,2018,6,114000.0,1,1,1,290000
23,241,2007,17,75000.0,0,0,1,87000
36,140,2011,13,89000.0,1,1,0,1050000
37,46,2017,7,51000.0,1,1,2,340000
28,222,2017,7,75000.0,0,1,1,290000
23,317,2015,9,65000.0,1,0,1,460000
33,271,2015,9,77000.0,0,1,0,395000
23,361,2016,8,75000.0,1,0,1,315000
31,336,2021,3,36250.0,1,0,2,575000
13,393,2010,14,105000.0,1,1,2,130000
23,319,2017,7,124000.0,1,1,0,515000
23,37,2017,7,164963.0,0,0,1,750000
22,329,2022,2,40000.0,1,0,0,1420000
36,129,2016,8,110000.0,1,1,2,430000
13,385,2018,6,66200.0,1,1,1,320000
23,361,2017,7,53000.0,0,0,1,465000
28,315,2013,11,70000.0,1,0,0,320000
31,336,2020,4,26700.0,0,0,2,624999
23,123,2022,2,54000.0,1,0,1,1125000
23,319,2014,10,,1,1,0,410000
13,296,2014,10,81000.0,1,1,1,190000
23,17,2009,15,71000.0,1,1,2,145000
13,33,2011,13,149000.0,0,1,1,110000
31,197,2020,4,65000.0,1,0,2,305000
13,236,2010,14,55000.0,0,1,1,220000
23,123,2015,9,125000.0,0,1,1,600000
22,195,2016,8,76000.0,1,0,0,325000
23,20,2011,13,57327.0,0,1,1,135000
13,235,2019,5,41000.0,1,0,2,425000
30,78,2014,10,7000.0,0,0,2,8400000
3,261,2015,9,50000.0,0,1,0,1575000
23,178,2021,3,31000.0,1,0,2,520000
4,365,2013,11,90000.0,0,1,0,899000
13,393,2011,13,34799.0,1,0,2,345000
13,168,2016,8,65000.0,1,0,2,400000
23,178,2018,6,105000.0,0,1,1,380000
18,302,2022,2,27300.0,0,1,2,1295000
23,123,2017,7,70000.0,0,0,2,795000
23,362,2016,8,29750.0,1,1,1,335000
4,365,2019,5,49000.0,0,0,0,2550000
25,279,2015,9,72000.0,0,1,2,4211000
23,319,2015,9,100000.0,0,1,1,300000
37,253,2016,8,149000.0,1,1,0,675000
13,168,2014,10,82310.0,1,1,2,360000
28,222,2010,14,72900.0,1,0,1,275000
23,116,2019,5,760000.0,1,1,1,290000
13,100,2016,8,68000.0,0,1,0,1050000
4,11,2016,8,47000.0,0,1,0,2500000
36,97,2013,11,120000.0,0,1,1,450000
36,127,2015,9,202000.0,1,1,0,450000
36,96,2006,18,78374.0,1,1,1,145000
23,319,2018,6,128000.0,0,0,0,670000
23,40,2016,8,80000.0,1,1,1,250000
12,63,2013,11,46000.0,0,1,2,299000
4,366,2020,4,76500.0,0,0,0,4450000
36,97,2014,10,89000.0,1,0,0,585000
11,115,2016,8,81000.0,1,1,0,500000
36,187,2013,11,180555.0,1,1,0,1075000
31,197,2017,7,61500.0,1,1,2,320000
23,359,2011,13,88000.0,1,1,1,175000
25,68,2015,9,82000.0,0,1,0,2450000
23,282,2019,5,59000.0,0,0,2,475000
23,123,2016,8,41000.0,1,1,2,750000
23,20,2024,0,180000.0,1,1,1,65000
28,315,2014,10,98400.0,1,1,0,345000
23,83,2022,2,26000.0,0,1,2,1000000
37,253,2011,13,65000.0,1,1,0,240000
13,236,2014,10,49000.0,1,1,1,450000
35,185,2016,8,15.0,0,0,1,150000
38,286,2022,2,20591.0,0,0,1,5275000
23,398,2018,6,104000.0,0,0,0,695000
22,382,2018,6,65000.0,1,0,0,970000
12,84,2009,15,80000.0,0,1,1,275000
33,271,2018,6,54000.0,0,0,0,945000
13,394,2015,9,38000.0,1,0,2,500000
36,97,2013,11,106000.0,0,1,1,450000
13,235,2019,5,123000.0,0,0,1,310000
18,75,2022,2,30000.0,0,0,0,3850000
36,187,2015,9,160000.0,1,1,0,1250000
18,306,2021,3,65000.0,0,0,0,975000
23,123,2023,1,9990.0,0,0,1,1100000
23,319,2011,13,76000.0,1,0,1,200000
23,52,2019,5,61000.0,0,0,2,645000
36,140,2023,1,7900.0,0,0,0,4575000
23,123,2017,7,50000.0,1,1,1,796000
25,149,2019,5,30000.0,0,1,0,2499999
3,22,2016,8,99000.0,0,1,0,949000
23,361,2020,4,65874.0,1,1,1,490000
25,157,2018,6,54855.0,0,0,0,6750000
23,282,2022,2,170000.0,0,0,1,170000
16,131,2018,6,35000.0,0,0,0,3200000
23,52,2018,6,72000.0,1,0,1,525000
25,112,2012,12,118000.0,0,1,0,785000
23,62,2020,4,95000.0,0,0,2,751000
36,97,2008,16,92000.0,0,1,1,270000
23,361,2012,12,110000.0,0,1,1,105000
23,362,2020,4,48963.0,1,0,1,470000
37,102,2014,10,104600.0,1,1,0,475000
13,393,2010,14,80000.0,0,1,1,230000
23,356,2019,5,65000.0,1,0,0,399999
23,355,2017,7,94000.0,0,1,0,799000
33,271,2017,7,83000.0,1,0,0,550000
38,283,2015,9,59000.0,0,0,0,1050000
12,44,2015,9,102000.0,0,0,1,400000
23,116,2017,7,142000.0,0,1,1,340000
13,117,2017,7,84000.0,0,1,1,935000
12,87,2013,11,78000.0,0,1,1,425000
23,123,2015,9,5656.0,1,0,0,300000
12,87,2008,16,98000.0,0,1,2,350000
11,47,2018,6,32000.0,1,0,2,500000
12,44,2019,5,30500.0,0,1,2,642000
13,100,2023,1,8394.0,1,0,2,1437000
35,290,2010,14,60565.0,1,1,0,280000
23,80,2019,5,68000.0,1,1,1,410000
3,263,2016,8,69000.0,0,1,0,2950000
13,48,2021,3,68000.0,1,0,1,695000
13,168,2019,5,49000.0,1,1,1,535000
3,261,2015,9,73000.0,0,0,0,999000
36,187,2014,10,125000.0,1,1,0,750000
23,116,2010,14,123300.0,0,1,1,180000
23,317,2018,6,79000.0,1,0,0,670000
23,317,2012,12,89000.0,1,0,0,243000
23,80,2019,5,78000.0,1,0,1,425000
13,168,2014,10,62000.0,1,1,2,395000
22,329,2023,1,49000.0,1,0,0,1575000
31,197,2020,4,68000.0,0,0,1,325000
12,358,2017,7,84000.0,1,1,2,550000
23,80,2014,10,180000.0,0,1,1,300000
38,373,2019,5,76000.0,0,0,0,2975000
25,156,2017,7,150000.0,0,0,0,2750000
13,168,2016,8,82000.0,1,1,2,300000
4,7,2012,12,85000.0,0,0,0,800000
25,29,2023,1,10000.0,0,0,2,5500000
4,365,2019,5,49000.0,0,0,0,2550000
4,365,2018,6,43000.0,0,0,0,2300000
23,123,2012,12,105000.0,1,1,1,450000
20,203,2018,6,27000.0,0,1,0,17500000
22,298,2008,16,203045.0,1,0,0,390001
23,52,2017,7,50000.0,1,1,1,500000
13,384,2016,8,135000.0,1,0,0,295000
23,319,2022,2,69000.0,1,0,2,665000
37,347,2013,11,62000.0,0,1,2,325000
7,243,2011,13,70000.0,1,1,1,199000
36,97,2014,10,110000.0,0,0,1,610000
11,115,2015,9,68530.0,1,1,0,325000
22,329,2021,3,10000.0,0,1,2,1345000
25,112,2020,4,42349.0,0,1,0,3790000
23,362,2017,7,62000.0,0,1,1,340000
23,52,2017,7,35866.0,0,0,1,499536
31,137,2015,9,78000.0,1,0,0,450000
23,52,2024,0,16500.0,0,0,1,900000
23,80,2015,9,65000.0,0,1,2,399000
38,284,2018,6,43000.0,0,0,0,1890000
23,319,2011,13,80000.0,1,1,0,190000
13,36,2023,1,28000.0,0,1,0,1925000
12,44,2019,5,60000.0,1,1,1,535000
33,271,2015,9,71000.0,1,0,0,399000
23,123,2022,2,46000.0,0,0,1,1175000
23,123,2019,5,150000.0,0,1,1,650000
13,168,2017,7,100500.0,1,1,0,345000
23,123,2022,2,52000.0,1,0,2,1175000
13,393,2017,7,57452.0,1,0,2,490000
13,117,2017,7,37000.0,0,0,2,1240000
35,238,2021,3,24000.0,0,0,2,925000
23,361,2013,11,126800.0,1,1,2,360000
22,382,2016,8,81000.0,1,1,0,699000
35,183,2009,15,120000.0,1,1,0,130000
23,40,2013,11,75000.0,1,0,1,235000
13,393,2011,13,75000.0,1,1,2,245000
35,290,2010,14,160000.0,1,1,0,280000
12,70,2011,13,90000.0,0,1,2,399999
23,167,2024,0,2000.0,1,0,1,1450000
23,116,2021,3,170000.0,0,0,1,370000
23,318,2014,10,25300.0,1,0,0,574000
36,188,2021,3,77000.0,0,0,0,2651000
12,84,2011,13,75875.0,0,1,2,295000
36,97,2009,15,120000.0,1,1,1,210000
13,169,2021,3,62457.0,1,0,1,565000
12,358,2020,4,650000.0,1,0,0,49000
4,212,2022,2,500.0,0,0,2,6550000
23,317,2006,18,100000.0,1,1,2,210000
11,135,2013,11,99000.0,1,0,0,180000
23,80,2018,6,58000.0,0,1,2,530000
13,100,2016,8,74000.0,0,1,1,850000
23,361,2015,9,51000.0,1,0,2,240000
23,317,2012,12,62816.0,0,0,2,435000
22,329,2023,1,40000.0,1,0,0,1380000
23,80,2017,7,49000.0,1,1,2,360000
23,398,2018,6,34200.0,0,0,1,590000
23,80,2014,10,72000.0,0,0,2,345000
23,319,2018,6,58000.0,0,0,1,555000
23,319,2024,0,37500.0,0,0,1,300000
23,319,2014,10,83000.0,1,0,1,470000
23,317,2009,15,175000.0,1,1,1,115000
25,112,2020,4,40000.0,0,0,2,4000000
23,80,2016,8,110000.0,0,1,1,299000
13,384,2017,7,45000.0,1,0,2,395000
22,382,2017,7,58100.0,0,1,0,1260000
28,222,2011,13,95000.0,1,1,2,265000
17,88,2018,6,80000.0,1,1,0,750000
23,361,2012,12,77000.0,1,1,1,265000
35,330,2022,2,37000.0,1,0,1,650000
13,384,2014,10,62500.0,1,0,2,284999
36,188,2020,4,40000.0,0,0,0,1750000
23,317,2020,4,65000.0,1,0,1,525000
23,319,2022,2,25000.0,0,0,1,825000
11,135,2011,13,70000.0,1,1,0,195000
25,150,2018,6,78900.0,0,0,0,2000000
23,361,2014,10,58000.0,1,0,1,249000
22,56,2014,10,111000.0,1,0,0,700000
23,80,2018,6,26000.0,1,0,1,490000
23,361,2012,12,121981.0,0,1,1,160000
23,319,2022,2,33.0,1,0,1,880000
31,336,2020,4,27800.0,1,0,2,520000
36,71,2014,10,63000.0,0,1,1,1011111
35,230,2015,9,22000.0,0,1,2,269000
25,112,2018,6,55000.0,0,0,2,4400000
31,109,2014,10,152.0,1,1,0,450000
36,189,2024,0,0.0,0,0,1,3800000
4,11,2011,13,79000.0,0,0,0,1275000
37,325,2021,3,59084.0,0,0,2,1565000
23,123,2013,11,76000.0,1,1,1,525000
37,160,2016,8,75000.0,0,1,2,530000
23,361,2016,8,73860.0,0,1,1,317000
12,63,2014,10,72000.0,0,0,2,525000
36,129,2018,6,67000.0,1,0,1,490000
13,168,2015,9,68000.0,1,1,0,310000
36,140,2022,2,11500.0,0,0,2,3600000
35,230,2014,10,45000.0,1,1,2,85000
23,362,2015,9,80000.0,1,1,1,255000
12,44,2015,9,97422.0,1,1,0,350000
4,365,2011,13,57000.0,0,1,2,599999
23,52,2021,3,42470.0,1,0,2,725000
13,119,2014,10,91000.0,1,1,0,450000
13,168,2014,10,100000.0,0,1,0,350000
23,80,2022,2,99999.0,1,1,1,530000
13,352,2019,5,68580.0,0,1,2,850000
22,382,2017,7,71000.0,0,0,0,745000
13,168,2014,10,60000.0,1,1,1,350000
35,183,2009,15,113000.0,1,1,0,225000
13,161,2007,17,100.0,1,0,2,100000
3,26,2016,8,42000.0,0,0,2,2450000
4,15,2023,1,7000.0,0,0,2,18500000
12,44,2017,7,107000.0,0,1,1,285000
23,37,2010,14,48552.0,1,0,2,178000
13,349,2022,2,20596.0,1,0,0,1090000
8,273,2018,6,45125.0,1,0,2,235000
23,361,2020,4,65000.0,0,0,1,480000
23,116,2022,2,15000.0,0,0,1,550000
12,44,2014,10,58000.0,1,1,2,250000
12,224,2014,10,80000.0,1,1,1,430000
22,351,2012,12,220000.0,1,1,0,240000
23,319,2012,12,80000.0,0,0,2,375000
13,296,2010,14,41250.0,1,1,2,95000
37,253,2017,7,47513.0,1,0,2,630000
33,201,2021,3,36000.0,0,0,2,1490000
13,100,2022,2,44000.0,0,0,0,1690000
13,119,2016,8,82000.0,1,0,0,625000
12,44,2015,9,103000.0,0,0,1,400000
23,20,2011,13,67000.0,1,1,2,235000
23,41,2017,7,82000.0,1,0,1,350000
23,125,2012,12,85000.0,0,1,1,110000
12,87,2010,14,80000.0,0,1,1,250000
13,169,2022,2,50000.0,1,0,1,639999
22,329,2022,2,13800.0,1,1,0,1250000
23,116,2013,11,30.0,0,1,1,120000
22,329,2022,2,21700.0,0,1,0,1475000
12,358,2017,7,68000.0,1,0,2,475000
31,197,2020,4,55000.0,0,1,1,325000
12,84,2017,7,74000.0,0,1,2,765000
12,191,2015,9,53000.0,0,1,2,449999
23,361,2017,7,61200.0,1,0,1,385000
23,116,2017,7,63000.0,1,0,1,440000
23,178,2018,6,25000.0,0,0,2,425000
13,352,2014,10,60000.0,1,1,1,399000
23,38,2018,6,72000.0,1,0,2,320000
12,84,2015,9,52000.0,0,0,2,599000
23,52,2016,8,69000.0,0,1,1,489999
23,123,2019,5,60000.0,0,0,2,950000
23,52,2016,8,77500.0,0,1,1,489999
23,379,2023,1,10000.0,1,0,1,1250000
36,71,2016,8,100906.0,0,0,2,1575000
31,336,2022,2,54000.0,0,0,2,725000
36,163,2021,3,16500.0,0,1,2,840000
23,361,2020,4,68000.0,1,1,2,49999
4,369,2016,8,78000.0,0,1,0,2349000
23,277,2011,13,180000.0,1,0,0,320000
13,168,2018,6,35933.0,0,0,2,560001
23,361,2017,7,77000.0,1,0,1,420000
23,282,2023,1,20000.0,0,0,1,600000
22,380,2022,2,14555.0,0,0,0,1095000
23,80,2018,6,49000.0,0,0,2,505000
22,380,2022,2,69000.0,1,0,0,1050000
23,123,2018,6,72000.0,1,1,1,690000
36,97,2011,13,70000.0,1,1,1,240000
23,123,2021,3,67000.0,1,0,1,1080000
36,187,2008,16,117815.0,1,0,0,735000
12,44,2017,7,81000.0,1,0,1,375000
13,296,2009,15,65000.0,1,0,2,210000
36,127,2016,8,78000.0,1,1,1,399999
23,40,2019,5,86000.0,1,0,1,299000
33,271,2016,8,78000.0,0,0,0,650000
36,388,2019,5,34750.0,0,0,2,650000
13,393,2007,17,79000.0,1,1,1,160000
17,88,2019,5,52500.0,0,1,2,1300000
13,122,2013,11,65000.0,1,1,2,225000
23,52,2020,4,32000.0,1,0,2,690000
37,347,2016,8,115000.0,0,1,0,640000
4,8,2016,8,64000.0,0,0,0,2149000
36,187,2014,10,225000.0,1,1,0,925000
25,112,2015,9,70000.0,0,1,0,1450000
23,317,2007,17,,0,1,1,118000
4,7,2012,12,105000.0,0,0,0,990000
23,356,2018,6,68445.0,1,0,0,590000
13,235,2007,17,50000.0,0,0,1,52999
23,123,2017,7,58680.0,1,1,1,675000
12,44,2014,10,87000.0,1,1,2,315000
13,119,2021,3,55000.0,1,0,2,625000
23,319,2013,11,113000.0,1,0,1,399000
23,362,2021,3,38000.0,1,0,1,559000
37,253,2012,12,81000.0,1,0,2,350000
23,123,2021,3,53885.0,0,0,1,1090000
13,138,2013,11,68000.0,0,1,1,355000
23,317,2011,13,54001.0,1,0,1,351000
23,123,2023,1,48000.0,1,0,1,1000000
23,116,2012,12,150000.0,0,1,1,200000
17,88,2019,5,46000.0,0,0,2,1390000
12,84,2015,9,69000.0,0,0,1,525000
23,83,2017,7,83000.0,0,0,1,550000
13,48,2022,2,59000.0,0,0,1,680000
13,296,2008,16,63900.0,1,1,2,135000
4,367,2022,2,9000.0,0,1,2,7200000
23,317,2015,9,76000.0,1,0,1,355000
37,102,2015,9,40000.0,1,1,0,399000
33,271,2013,11,85000.0,1,1,0,325000
33,303,2024,0,13000.0,1,0,2,1200000
12,70,2016,8,110000.0,0,0,2,1325000
23,52,2017,7,31853.0,0,0,1,529000
36,127,2011,13,162000.0,1,0,2,250000
23,361,2015,9,92600.0,0,1,1,260000
4,7,2014,10,55468.0,0,0,0,1545000
22,329,2021,3,65000.0,0,1,0,1295000
3,262,2011,13,103000.0,0,1,0,851000
35,330,2018,6,58526.0,1,0,1,339000
28,328,2017,7,84000.0,0,1,0,755000
36,187,2013,11,135000.0,1,1,0,694999
23,241,2014,10,52000.0,1,1,2,165000
33,271,2016,8,40000.0,1,0,2,449000
25,148,2018,6,72000.0,0,1,0,4800000
23,116,2019,5,62400.0,1,0,1,470000
36,188,2021,3,57000.0,0,0,0,2150000
13,393,2012,12,67000.0,0,1,2,298000
23,52,2018,6,78000.0,1,1,1,500000
23,80,2014,10,42000.0,1,0,2,385000
23,80,2020,4,114000.0,1,1,1,410000
23,82,2019,5,63205.0,0,0,1,520000
13,394,2011,13,74749.0,1,0,2,149000
23,116,2011,13,90000.0,1,1,1,211000
23,116,2020,4,67000.0,1,0,1,425000
13,393,2010,14,70000.0,1,1,1,260000
23,123,2019,5,35000.0,0,1,2,1200000
35,330,2018,6,43000.0,0,0,1,540000
21,174,2020,4,40000.0,1,1,0,1300000
23,41,2013,11,90000.0,1,0,2,95000
13,100,2022,2,75000.0,1,0,0,1300000
28,222,2012,12,110000.0,1,1,0,239000
25,112,2015,9,75000.0,0,0,0,1275000
21,174,2023,1,10500.0,0,0,2,2121000
36,71,2015,9,115000.0,0,1,1,1251111
7,103,2014,10,62000.0,0,0,0,435000
31,197,2018,6,34000.0,1,0,2,400000
23,116,2022,2,12080.0,0,0,2,610000
12,84,2015,9,91386.0,0,1,2,587000
25,148,2015,9,71700.0,0,1,0,3200000
22,382,2017,7,61000.0,1,0,0,875000
23,362,2021,3,42000.0,1,0,1,509900
13,168,2017,7,57000.0,1,0,1,385000
11,135,2012,12,85000.0,1,1,0,155000
23,317,2023,1,5000.0,0,0,1,750000
13,384,2018,6,30000.0,1,1,2,445000
11,115,2018,6,49000.0,1,1,2,689000
36,188,2017,7,140000.0,0,0,0,2100000
13,117,2018,6,14600.0,0,1,0,1049000
31,197,2019,5,,0,1,1,310000
35,184,2011,13,57000.0,1,1,2,180000
13,168,2017,7,60000.0,1,0,1,410000
13,113,2015,9,29000.0,1,1,2,237000
12,84,2008,16,800000.0,0,1,1,150000
25,146,2019,5,59000.0,0,0,2,24900000
13,138,2013,11,79000.0,1,1,0,400000
23,52,2018,6,70000.0,0,1,1,450000
12,84,2015,9,725000.0,0,1,2,450000
23,116,2021,3,60000.0,0,0,1,450000
13,296,2010,14,76000.0,1,1,1,80000
13,168,2018,6,40000.0,0,0,2,505000
23,41,2017,7,52350.0,0,0,1,299000
23,319,2010,14,120000.0,1,1,1,200000
36,97,2013,11,82000.0,0,1,1,440000
13,168,2016,8,85000.0,1,1,0,465000
18,306,2021,3,34000.0,0,0,1,899000
12,84,2013,11,75000.0,1,0,2,395000
12,86,2007,17,115000.0,1,1,1,113000
22,387,2019,5,86270.0,1,0,0,1025000
13,384,2015,9,106000.0,1,0,2,266000
25,112,2010,14,81000.0,0,0,0,650000
37,347,2012,12,29900.0,1,0,0,549000
13,100,2020,4,95000.0,1,0,0,1200000
37,333,2018,6,52000.0,0,0,0,1915000
13,48,2020,4,62370.0,0,1,1,675000
23,40,2014,10,147000.0,1,1,1,275000
23,361,2021,3,65000.0,1,0,1,525000
4,365,2019,5,48000.0,0,0,0,2195000
13,168,2016,8,90000.0,1,0,1,375000
35,173,2022,2,65550.0,1,0,0,1400000
36,71,2022,2,42000.0,0,0,2,3450000
23,398,2021,3,88000.0,0,0,2,650000
36,97,2012,12,51000.0,0,1,1,675000
12,84,2015,9,38000.0,0,0,1,650000
23,116,2015,9,100000.0,1,1,1,365000
13,100,2021,3,14125.0,1,0,2,1152000
36,96,2005,19,65000.0,0,1,1,175000
23,359,2010,14,54000.0,1,1,1,195000
12,84,2014,10,680000.0,0,1,2,360000
36,344,2022,2,17000.0,0,0,2,11800000
35,173,2020,4,12000.0,0,0,0,1550000
13,168,2015,9,114000.0,0,1,2,375000
26,94,2022,2,25000.0,0,0,2,3975000
35,182,2016,8,177700.0,1,1,0,135000
12,84,2013,11,96000.0,0,1,2,369000
23,362,2022,2,25000.0,1,1,1,545000
4,365,2022,2,26000.0,0,0,2,3990000
4,11,2011,13,65000.0,0,1,0,525000
13,393,2010,14,55000.0,1,1,1,110000
35,238,2015,9,45000.0,1,0,1,475000
23,123,2020,4,80000.0,0,0,1,680000
13,393,2010,14,63000.0,1,1,1,186000
23,80,2017,7,62000.0,0,1,2,382000
38,283,2016,8,51000.0,0,1,0,1800000
25,65,2017,7,33000.0,0,1,2,5800000
23,52,2017,7,69000.0,0,0,2,685000
12,84,2010,14,92000.0,1,0,1,125000
4,11,2016,8,47000.0,0,1,0,2500000
13,385,2018,6,180000.0,1,0,1,260000
35,238,2021,3,24000.0,1,0,2,780000
22,322,2015,9,8500.0,1,0,0,350000
31,197,2020,4,71200.0,0,0,1,400000
35,290,2009,15,132000.0,1,1,0,150000
13,168,2019,5,31000.0,0,0,2,575000
23,83,2018,6,55000.0,0,1,1,750000
13,100,2017,7,68000.0,0,0,2,790000
23,356,2019,5,86739.0,1,0,0,775000
23,277,2014,10,124000.0,1,1,0,435000
13,384,2015,9,76000.0,1,0,0,425000
12,44,2016,8,102458.0,1,1,2,335000
7,54,2010,14,77546.0,1,0,2,174000
18,302,2020,4,46000.0,0,0,0,1275000
33,316,2014,10,92000.0,0,1,2,460000
19,142,2015,9,180650.0,0,1,0,1250000
23,282,2021,3,82100.0,1,0,1,410000
23,80,2022,2,10000.0,0,0,2,590000
13,169,2022,2,24512.0,1,0,2,675000
23,361,2014,10,100000.0,1,1,1,290000
4,368,2017,7,89000.0,0,1,0,2490000
23,52,2022,2,9800.0,0,0,2,790000
25,112,2011,13,35000.0,0,1,2,650000
23,317,2019,5,58000.0,1,0,2,615000
13,393,2012,12,57765.0,0,0,2,345000
18,302,2021,3,34500.0,0,1,0,1550000
13,393,2010,14,75000.0,1,1,1,175000
37,253,2019,5,125000.0,1,0,0,815000
37,347,2011,13,43000.0,0,1,2,360000
3,261,2015,9,71000.0,0,0,0,1525000
23,319,2022,2,85000.0,0,1,1,700000
36,4,2023,1,19000.0,0,0,0,5200000
23,40,2019,5,45000.0,1,0,2,380000
23,363,2014,10,50000.0,0,1,1,300000
28,223,2015,9,130000.0,1,0,2,340000
18,302,2023,1,23000.0,0,0,0,1845000
35,290,2021,3,45000.0,1,1,0,1550000
22,298,2016,8,130000.0,1,1,0,1085000
23,80,2017,7,63395.0,1,0,1,420000
30,76,2020,4,50000.0,0,0,1,11900000
23,241,2019,5,55000.0,0,0,1,260000
12,84,2017,7,92000.0,0,1,2,651000
23,167,2022,2,27000.0,0,0,1,1495000
3,26,2015,9,69977.0,0,0,0,899981
23,41,2015,9,68000.0,1,0,1,285000
23,110,2022,2,24950.0,1,0,1,820000
23,317,2009,15,66000.0,1,1,2,200000
25,148,2010,14,125000.0,0,1,0,1600000
23,361,2015,9,100000.0,1,1,1,240000
22,382,2016,8,99000.0,1,0,0,725000
8,158,2018,6,43000.0,1,0,2,390000
23,359,2014,10,51000.0,1,0,1,280000
3,24,2012,12,150000.0,1,0,0,550000
23,123,2021,3,81800.0,1,0,1,975000
23,123,2014,10,71000.0,0,1,2,500000
23,123,2019,5,90000.0,1,1,1,750000
23,80,2017,7,80000.0,1,0,1,400000
23,282,2020,4,31000.0,0,0,2,420000
23,362,2006,18,110000.0,1,1,1,90000
23,379,2021,3,70000.0,0,0,1,960000
23,123,2015,9,42045.0,0,0,1,795000
23,361,2012,12,80000.0,0,1,1,190000
23,319,2014,10,120000.0,0,1,0,483000
7,292,2015,9,170000.0,1,0,0,200000
23,317,2014,10,60000.0,1,0,0,430000
23,116,2022,2,11000.0,0,0,1,650000
13,393,2012,12,85000.0,1,1,2,200000
23,123,2019,5,85000.0,0,0,2,845000
33,200,2018,6,90000.0,0,0,0,1990000
13,393,2011,13,75000.0,0,1,2,245000
23,362,2015,9,61000.0,1,1,1,325000
23,397,2020,4,38000.0,1,0,2,675000
23,317,2010,14,85000.0,1,1,2,150000
35,238,2018,6,88000.0,1,0,0,760000
23,318,2018,6,103580.0,1,0,0,610000
13,296,2010,14,78000.0,1,0,1,121000
13,352,2019,5,37000.0,1,1,2,825000
23,319,2011,13,77500.0,1,1,2,265000
12,84,2018,6,78000.0,0,0,2,710000
23,123,2023,1,31500.0,1,0,1,1120000
3,26,2017,7,71555.0,0,1,0,1950000
31,197,2020,4,52000.0,0,0,1,349000
35,332,2023,1,30000.0,1,0,1,680000
11,115,2018,6,55000.0,1,0,0,655000
23,361,2019,5,49000.0,1,0,1,425000
23,40,2018,6,78000.0,0,1,1,260000
18,302,2022,2,31000.0,0,0,2,1675000
13,393,2011,13,86000.0,1,1,2,180000
12,51,2019,5,122000.0,1,0,2,600000
23,116,2017,7,84240.0,0,1,1,295000
23,110,2018,6,44574.0,0,0,2,675000
11,120,2017,7,90000.0,0,0,0,2100000
13,100,2023,1,6000.0,0,0,0,2011000
33,271,2013,11,54000.0,0,1,2,425000
33,271,2015,9,104007.0,0,1,0,399000
22,56,2021,3,41000.0,1,0,0,851000
23,52,2018,6,41000.0,0,0,2,745000
22,380,2022,2,15000.0,1,0,0,995000
13,122,2012,12,40000.0,1,1,2,190000
37,253,2015,9,75000.0,1,1,2,575000
3,22,2015,9,64000.0,0,1,0,850000
3,263,2016,8,118000.0,0,0,0,2995000
12,84,2017,7,90000.0,0,1,1,655000
36,187,2009,15,110000.0,1,1,0,325000
23,241,2003,21,64500.0,1,1,2,125000
33,271,2016,8,80000.0,0,0,0,651000
23,80,2018,6,74000.0,0,0,1,450000
23,52,2017,7,76483.0,1,1,2,572000
23,317,2015,9,71000.0,1,0,2,410000
12,84,2014,10,53000.0,1,0,0,475000
3,261,2015,9,70000.0,0,0,0,890000
13,394,2010,14,51000.0,1,1,1,325000
23,52,2016,8,46000.0,0,1,2,525000
26,89,2013,11,65000.0,0,1,0,1290000
12,84,2015,9,126000.0,1,1,0,690000
23,80,2017,7,160000.0,0,0,2,375000
3,263,2011,13,100000.0,0,0,0,1975000
23,362,2021,3,45000.0,1,0,1,509999
12,86,2008,16,119000.0,0,1,1,147000
23,363,2021,3,34000.0,0,0,1,565000
23,320,2021,3,92000.0,1,0,1,525000
13,168,2016,8,120000.0,1,0,2,399999
22,298,2015,9,61231.0,1,1,0,795000
13,393,2017,7,40000.0,0,0,2,280000
